,i,q
3345,-0.021307962,-0.021899875
3346,-0.021304559,-0.021657584
3347,-0.021304825,-0.021411086
3348,-0.021309255,-0.021160806
3349,-0.021317782,-0.020907678
3350,-0.021330696,-0.020652795
3351,-0.021348104,-0.020396356
3352,-0.021370167,-0.02013959
3353,-0.021396685,-0.01988322
3354,-0.021428771,-0.019628221
3355,-0.021466115,-0.01937537
3356,-0.021508832,-0.019125631
3357,-0.021557087,-0.01887987
3358,-0.021610977,-0.018638274
3359,-0.021670582,-0.018402101
3360,-0.02173551,-0.018172571
3361,-0.02180642,-0.017950011
3362,-0.021883437,-0.01773542
3363,-0.021966262,-0.017529786
3364,-0.022054914,-0.017333638
3365,-0.022149198,-0.017148245
3366,-0.022249043,-0.016974356
3367,-0.022354793,-0.016812813
3368,-0.022466084,-0.016663974
3369,-0.022582697,-0.016528487
3370,-0.022704717,-0.016407065
3371,-0.022831796,-0.016299859
3372,-0.022964139,-0.016207183
3373,-0.023100952,-0.016129775
3374,-0.023242433,-0.01606796
3375,-0.023388274,-0.016022243
3376,-0.02353811,-0.015992437
3377,-0.023691252,-0.015977938
3378,-0.023847848,-0.01597899
3379,-0.024007425,-0.015995944
3380,-0.024169663,-0.016028767
3381,-0.024333898,-0.016077409
3382,-0.024499701,-0.016141636
3383,-0.02466708,-0.01622116
3384,-0.02483586,-0.01631544
3385,-0.025005084,-0.016424
3386,-0.025175044,-0.016546313
3387,-0.025345188,-0.016681902
3388,-0.025515221,-0.016829725
3389,-0.02568494,-0.016989477
3390,-0.025853924,-0.017160604
3391,-0.026022017,-0.017341904
3392,-0.026188705,-0.017532736
3393,-0.026353607,-0.017732313
3394,-0.02651689,-0.017939739
3395,-0.026678,-0.018153716
3396,-0.026837224,-0.01837376
3397,-0.02699411,-0.018598879
3398,-0.027148707,-0.018828137
3399,-0.0273006,-0.019060623
3400,-0.027449474,-0.019295251
3401,-0.02759566,-0.019530822
3402,-0.027738925,-0.019766815
3403,-0.027879307,-0.020001974
3404,-0.0280172,-0.020235585
3405,-0.028151913,-0.020466784
3406,-0.028283603,-0.020694476
3407,-0.028412214,-0.020918006
3408,-0.028538186,-0.02113683
3409,-0.028661584,-0.021350292
3410,-0.028782507,-0.021557687
3411,-0.028901104,-0.021758301
3412,-0.029017411,-0.021951392
3413,-0.02913159,-0.022136632
3414,-0.029243391,-0.022313472
3415,-0.029353062,-0.02248174
3416,-0.029461298,-0.022640873
3417,-0.029568072,-0.022790635
3418,-0.029673394,-0.022930644
3419,-0.029777544,-0.023060516
3420,-0.029881032,-0.023179814
3421,-0.029983262,-0.023288757
3422,-0.030084914,-0.023387736
3423,-0.030185815,-0.023476942
3424,-0.030286219,-0.023556327
3425,-0.030385919,-0.023625838
3426,-0.030484812,-0.023685513
3427,-0.030582992,-0.023736043
3428,-0.030680988,-0.023777727
3429,-0.03077854,-0.023811078
3430,-0.030875629,-0.023836156
3431,-0.03097212,-0.023852963
3432,-0.031068724,-0.023862088
3433,-0.031165183,-0.023863893
3434,-0.03126103,-0.023858685
3435,-0.03135643,-0.023847172
3436,-0.031451494,-0.02382994
3437,-0.03154595,-0.023807926
3438,-0.031639524,-0.023781318
3439,-0.031731993,-0.023750229
3440,-0.031822935,-0.02371562
3441,-0.03191241,-0.023678022
3442,-0.032000482,-0.023637962
3443,-0.032087065,-0.023595715
3444,-0.032172233,-0.023551743
3445,-0.032255203,-0.023506818
3446,-0.03233586,-0.023461524
3447,-0.032413766,-0.023415826
3448,-0.03248908,-0.023370486
3449,-0.032561686,-0.023325479
3450,-0.03263107,-0.023281334
3451,-0.032696925,-0.023238389
3452,-0.0327592,-0.023196965
3453,-0.03281771,-0.023157109
3454,-0.032872465,-0.023119135
3455,-0.032923043,-0.023083618
3456,-0.032969326,-0.023050705
3457,-0.033011325,-0.023020456
3458,-0.03304898,-0.022992559
3459,-0.033081748,-0.022966973
3460,-0.033109494,-0.022944253
3461,-0.033132307,-0.02292432
3462,-0.03315017,-0.022907162
3463,-0.033163264,-0.022893066
3464,-0.03317145,-0.022881743
3465,-0.033174936,-0.022872964
3466,-0.033174247,-0.022866752
3467,-0.033168893,-0.022863235
3468,-0.03315911,-0.022862026
3469,-0.033145037,-0.022863084
3470,-0.033126622,-0.02286664
3471,-0.033103805,-0.0228723
3472,-0.03307722,-0.02288007
3473,-0.0330469,-0.022889357
3474,-0.033013325,-0.02290005
3475,-0.03297649,-0.022911863
3476,-0.032937016,-0.022924988
3477,-0.032895673,-0.022939187
3478,-0.03285266,-0.02295389
3479,-0.0328081,-0.022969572
3480,-0.032762665,-0.022986235
3481,-0.032717243,-0.023003409
3482,-0.03267161,-0.023021411
3483,-0.03262585,-0.023040103
3484,-0.032580797,-0.023059497
3485,-0.0325367,-0.023079783
3486,-0.032494016,-0.023100432
3487,-0.03245301,-0.023121485
3488,-0.03241407,-0.023142619
3489,-0.032377705,-0.023163937
3490,-0.032344352,-0.023185981
3491,-0.032314386,-0.023208534
3492,-0.032288253,-0.023231516
3493,-0.03226625,-0.023254974
3494,-0.032248646,-0.023278726
3495,-0.03223547,-0.023303103
3496,-0.032227114,-0.02332802
3497,-0.0322237,-0.0233536
3498,-0.03222576,-0.023380341
3499,-0.032233395,-0.02340851
3500,-0.032246247,-0.023438085
3501,-0.032264356,-0.02346916
3502,-0.032288507,-0.023501525
3503,-0.032318443,-0.023535369
3504,-0.032354034,-0.023571137
3505,-0.03239521,-0.023608875
3506,-0.032442257,-0.023648737
3507,-0.03249521,-0.023690255
3508,-0.03255378,-0.02373382
3509,-0.032617677,-0.023779744
3510,-0.032686986,-0.023828402
3511,-0.032761272,-0.02387956
3512,-0.032840487,-0.023933075
3513,-0.03292487,-0.023988957
3514,-0.03301368,-0.024047157
3515,-0.033106476,-0.024108162
3516,-0.033203267,-0.024172137
3517,-0.03330331,-0.024238924
3518,-0.033406753,-0.02430809
3519,-0.03351312,-0.02437989
3520,-0.03362209,-0.024454353
3521,-0.033733793,-0.024531327
3522,-0.03384743,-0.024611276
3523,-0.03396278,-0.024693806
3524,-0.034079522,-0.024779083
3525,-0.034197096,-0.02486697
3526,-0.034315605,-0.024957156
3527,-0.0344344,-0.025049632
3528,-0.034553222,-0.02514467
3529,-0.034671675,-0.025241865
3530,-0.034789693,-0.02534117
3531,-0.034906756,-0.025442014
3532,-0.03502265,-0.025544686
3533,-0.035137285,-0.025648592
3534,-0.035250034,-0.025753845
3535,-0.035361115,-0.025860569
3536,-0.035470303,-0.025967794
3537,-0.0355769,-0.026076032
3538,-0.035681207,-0.026185224
3539,-0.03578258,-0.026294796
3540,-0.03588112,-0.026405113
3541,-0.035976604,-0.02651612
3542,-0.036069203,-0.026627282
3543,-0.03615843,-0.026738498
3544,-0.03624392,-0.026849328
3545,-0.03632588,-0.026960015
3546,-0.0364042,-0.027070269
3547,-0.036479365,-0.02717978
3548,-0.03655111,-0.027288074
3549,-0.036619358,-0.027394911
3550,-0.036683876,-0.027500251
3551,-0.036745135,-0.027604176
3552,-0.036803186,-0.02770648
3553,-0.03685751,-0.027807508
3554,-0.036908377,-0.027906984
3555,-0.036955558,-0.028004631
3556,-0.036999173,-0.028100634
3557,-0.037038993,-0.028194606
3558,-0.037074964,-0.028286768
3559,-0.037107382,-0.02837702
3560,-0.037136666,-0.028465379
3561,-0.03716293,-0.028551707
3562,-0.037186228,-0.028635748
3563,-0.037205715,-0.028718038
3564,-0.037221503,-0.028798517
3565,-0.037233744,-0.028877204
3566,-0.03724281,-0.028954085
3567,-0.037248306,-0.029028818
3568,-0.03725044,-0.029101571
3569,-0.037249144,-0.029172584
3570,-0.037243966,-0.029242098
3571,-0.037235107,-0.02931014
3572,-0.03722276,-0.02937684
3573,-0.03720686,-0.029442303
3574,-0.0371873,-0.02950716
3575,-0.03716387,-0.029571109
3576,-0.037136674,-0.029634267
3577,-0.03710578,-0.029696671
3578,-0.03707103,-0.029758655
3579,-0.037032135,-0.029820068
3580,-0.036989376,-0.02988148
3581,-0.036942597,-0.029942831
3582,-0.03689176,-0.030004552
3583,-0.03683688,-0.030066581
3584,-0.036777597,-0.030129062
3585,-0.036714137,-0.030191984
3586,-0.036646094,-0.030255124
3587,-0.03657367,-0.030319266
3588,-0.036497094,-0.030383743
3589,-0.03641616,-0.030449037
3590,-0.036331117,-0.030515382
3591,-0.03624181,-0.030582204
3592,-0.036148377,-0.03064984
3593,-0.03605067,-0.030718131
3594,-0.03594897,-0.030787285
3595,-0.035843376,-0.030857826
3596,-0.03573388,-0.030929403
3597,-0.03562051,-0.03100201
3598,-0.03550309,-0.03107587
3599,-0.035381973,-0.031151231
3600,-0.03525713,-0.031227736
3601,-0.035128742,-0.031304535
3602,-0.034996636,-0.031381708
3603,-0.03486149,-0.03145911
3604,-0.0347236,-0.031536594
3605,-0.03458266,-0.031614255
3606,-0.034439426,-0.031691562
3607,-0.03429405,-0.031768776
3608,-0.034146972,-0.031845577
3609,-0.033998292,-0.03192179
3610,-0.03384811,-0.031997394
3611,-0.0336964,-0.032071788
3612,-0.03354315,-0.03214475
3613,-0.033389013,-0.03221669
3614,-0.033234607,-0.032287017
3615,-0.03307989,-0.032355666
3616,-0.032925397,-0.03242219
3617,-0.03277145,-0.032486342
3618,-0.032618582,-0.03254843
3619,-0.032466963,-0.032608006
3620,-0.03231671,-0.032664564
3621,-0.032168556,-0.03271784
3622,-0.03202285,-0.032767605
3623,-0.031879675,-0.032813903
3624,-0.0317396,-0.032856632
3625,-0.03160305,-0.03289491
3626,-0.03147028,-0.032929305
3627,-0.0313415,-0.032959346
3628,-0.031216986,-0.03298544
3629,-0.031097287,-0.033007417
3630,-0.03098295,-0.03302538
3631,-0.030873863,-0.033038914
3632,-0.030770376,-0.033047892
3633,-0.03067259,-0.033052575
3634,-0.030579945,-0.033052735
3635,-0.030493507,-0.033048417
3636,-0.030413603,-0.033039622
3637,-0.030340385,-0.033026397
3638,-0.030273745,-0.03300896
3639,-0.030213637,-0.032988027
3640,-0.030160034,-0.032963112
3641,-0.030113256,-0.032934524
3642,-0.03007319,-0.032902613
3643,-0.030039614,-0.032867014
3644,-0.030012628,-0.03282849
3645,-0.029992186,-0.032786984
3646,-0.029978216,-0.03274265
3647,-0.029970538,-0.03269597
3648,-0.029969323,-0.032646842
3649,-0.029974036,-0.032595318
3650,-0.029984381,-0.032542013
3651,-0.02999992,-0.032487255
3652,-0.030020706,-0.032431494
3653,-0.030046247,-0.032374952
3654,-0.030076105,-0.032318123
3655,-0.030110136,-0.032260634
3656,-0.0301478,-0.03220266
3657,-0.030188985,-0.032145355
3658,-0.030232977,-0.032088134
3659,-0.030278947,-0.03203113
3660,-0.030327069,-0.031974867
3661,-0.030376606,-0.031919222
3662,-0.03042742,-0.03186458
3663,-0.030479105,-0.031811096
3664,-0.030531205,-0.031758573
3665,-0.030583471,-0.031707544
3666,-0.03063535,-0.031657588
3667,-0.030686324,-0.03160902
3668,-0.0307355,-0.031562105
3669,-0.030782893,-0.031516626
3670,-0.030827789,-0.031472627
3671,-0.0308701,-0.03143007
3672,-0.030909305,-0.03138939
3673,-0.03094509,-0.031350445
3674,-0.030976847,-0.031312793
3675,-0.031004185,-0.031276297
3676,-0.031026943,-0.03124134
3677,-0.03104514,-0.031207407
3678,-0.031058557,-0.031174762
3679,-0.031067051,-0.031142874
3680,-0.031069946,-0.03111142
3681,-0.031066425,-0.03108034
3682,-0.031057058,-0.031049687
3683,-0.03104141,-0.031019347
3684,-0.031019693,-0.030988678
3685,-0.030992383,-0.030958122
3686,-0.030958837,-0.03092764
3687,-0.030918881,-0.030896885
3688,-0.030872572,-0.030865934
3689,-0.030820234,-0.03083467
3690,-0.030761855,-0.030802488
3691,-0.030697683,-0.030769873
3692,-0.030627672,-0.030736465
3693,-0.030551814,-0.030702187
3694,-0.030470435,-0.030667245
3695,-0.030383924,-0.030630996
3696,-0.0302925,-0.030593876
3697,-0.030196084,-0.03055548
3698,-0.030095218,-0.030516054
3699,-0.029989904,-0.030475646
3700,-0.029880533,-0.030434662
3701,-0.029767578,-0.030392507
3702,-0.02965127,-0.030349666
3703,-0.029531717,-0.030306155
3704,-0.029409274,-0.030262036
3705,-0.029284395,-0.03021728
3706,-0.029157478,-0.030172823
3707,-0.029028991,-0.030128565
3708,-0.028898941,-0.030084109
3709,-0.028767675,-0.03004011
3710,-0.028635755,-0.029996602
3711,-0.028503232,-0.0299538
3712,-0.028370723,-0.02991233
3713,-0.02823842,-0.029872252
3714,-0.028106337,-0.029833812
3715,-0.027974755,-0.029797258
3716,-0.027844049,-0.029762093
3717,-0.027714523,-0.02972885
3718,-0.027586458,-0.029697783
3719,-0.02745999,-0.029669162
3720,-0.027335204,-0.029643053
3721,-0.027212696,-0.029619928
3722,-0.027092276,-0.029600162
3723,-0.026974339,-0.029583465
3724,-0.026858747,-0.029570242
3725,-0.02674587,-0.029560719
3726,-0.026636131,-0.0295546
3727,-0.02652923,-0.029552318
3728,-0.026424944,-0.029553354
3729,-0.026323274,-0.029557765
3730,-0.026224285,-0.029565781
3731,-0.02612826,-0.029577425
3732,-0.026035693,-0.02959233
3733,-0.025946442,-0.02961066
3734,-0.025860202,-0.029632093
3735,-0.025777033,-0.029656852
3736,-0.02569658,-0.029684369
3737,-0.02561927,-0.029714473
3738,-0.025545033,-0.029746871
3739,-0.025473896,-0.029781291
3740,-0.02540609,-0.02981756
3741,-0.025341311,-0.02985587
3742,-0.025279863,-0.02989547
3743,-0.025221596,-0.029936489
3744,-0.025166439,-0.029978598
3745,-0.025115011,-0.030021155
3746,-0.025066398,-0.030064326
3747,-0.02502066,-0.03010719
3748,-0.024978342,-0.030149916
3749,-0.024938745,-0.030192124
3750,-0.024901766,-0.030233523
3751,-0.024867643,-0.030273484
3752,-0.024836218,-0.030311834
3753,-0.024807747,-0.030348292
3754,-0.024782361,-0.030382752
3755,-0.02476018,-0.030415034
3756,-0.024741307,-0.03044529
3757,-0.024725266,-0.0304727
3758,-0.024712028,-0.030497834
3759,-0.024701767,-0.030520348
3760,-0.024694987,-0.030539589
3761,-0.024691824,-0.030555928
3762,-0.024691733,-0.030569075
3763,-0.024694644,-0.030578822
3764,-0.024700852,-0.030585466
3765,-0.024710605,-0.030588828
3766,-0.024723506,-0.030588802
3767,-0.02473954,-0.030585954
3768,-0.02475884,-0.030580182
3769,-0.024781095,-0.03057195
3770,-0.024806716,-0.03056091
3771,-0.024835054,-0.030546952
3772,-0.024866479,-0.030530082
3773,-0.024900855,-0.030510714
3774,-0.024937876,-0.030489216
3775,-0.024977643,-0.030465486
3776,-0.025019815,-0.030440157
3777,-0.025064431,-0.030413762
3778,-0.025111444,-0.03038544
3779,-0.025161123,-0.030356063
3780,-0.025213476,-0.03032593
3781,-0.025268102,-0.030295322
3782,-0.025324976,-0.030264394
3783,-0.025383776,-0.030233698
3784,-0.025444144,-0.030202994
3785,-0.025506252,-0.030172713
3786,-0.025569987,-0.030142931
3787,-0.025635405,-0.030113986
3788,-0.02570199,-0.030086288
3789,-0.025769772,-0.030060181
3790,-0.02583869,-0.03003591
3791,-0.025907736,-0.030013382
3792,-0.02597721,-0.029992638
3793,-0.026046587,-0.029973816
3794,-0.02611599,-0.02995676
3795,-0.02618528,-0.02994159
3796,-0.026253665,-0.029928803
3797,-0.026322255,-0.029918281
3798,-0.026390128,-0.029910274
3799,-0.026457086,-0.029904587
3800,-0.026523111,-0.029901307
3801,-0.026588352,-0.029900668
3802,-0.026652858,-0.02990284
3803,-0.026716344,-0.02990748
3804,-0.026778838,-0.02991487
3805,-0.026840348,-0.029924773
3806,-0.026900286,-0.029936975
3807,-0.026958551,-0.029951286
3808,-0.027015561,-0.029967334
3809,-0.027071277,-0.029984875
3810,-0.027125115,-0.030004047
3811,-0.027176976,-0.03002495
3812,-0.02722689,-0.03004683
3813,-0.02727532,-0.030069862
3814,-0.027322058,-0.03009389
3815,-0.027367154,-0.030118654
3816,-0.027410509,-0.0301439
3817,-0.027452352,-0.030169709
3818,-0.02749281,-0.030195586
3819,-0.027531592,-0.030221486
3820,-0.027568808,-0.030247035
3821,-0.02760496,-0.030271862
3822,-0.027640086,-0.030296355
3823,-0.027673488,-0.030320352
3824,-0.027705858,-0.03034342
3825,-0.027737206,-0.030365195
3826,-0.027767742,-0.030385856
3827,-0.027797397,-0.030404348
3828,-0.027826149,-0.030420754
3829,-0.027853932,-0.030435413
3830,-0.027880833,-0.030448401
3831,-0.027907018,-0.030459251
3832,-0.027932493,-0.03046779
3833,-0.02795704,-0.03047379
3834,-0.0279808,-0.030476915
3835,-0.028004171,-0.030477509
3836,-0.02802718,-0.030475413
3837,-0.028049441,-0.030470649
3838,-0.02807098,-0.03046338
3839,-0.028091872,-0.030453302
3840,-0.028112182,-0.030439895
3841,-0.028131722,-0.030423138
3842,-0.028150706,-0.03040323
3843,-0.028169036,-0.03037988
3844,-0.028186588,-0.030353343
3845,-0.02820317,-0.030323343
3846,-0.028218886,-0.030289937
3847,-0.028233647,-0.030253485
3848,-0.028246602,-0.03021351
3849,-0.028258376,-0.03017026
3850,-0.028269269,-0.03012385
3851,-0.028278768,-0.030073794
3852,-0.028286822,-0.030019915
3853,-0.028293302,-0.029962538
3854,-0.028298121,-0.02990134
3855,-0.02830122,-0.02983595
3856,-0.028302219,-0.029766833
3857,-0.028301911,-0.029693957
3858,-0.028299602,-0.029617358
3859,-0.028295048,-0.029537559
3860,-0.028288247,-0.029454103
3861,-0.028279182,-0.029366933
3862,-0.028267946,-0.029276086
3863,-0.028254064,-0.029182099
3864,-0.028237363,-0.029084207
3865,-0.028218167,-0.0289826
3866,-0.028196037,-0.02887754
3867,-0.028171517,-0.028768962
3868,-0.02814465,-0.028656842
3869,-0.028115155,-0.028541368
3870,-0.028083334,-0.028422548
3871,-0.028049298,-0.028300203
3872,-0.028012456,-0.028174626
3873,-0.027973365,-0.02804593
3874,-0.027932426,-0.027914373
3875,-0.027889458,-0.02777995
3876,-0.027844839,-0.027643116
3877,-0.027798207,-0.0275034
3878,-0.027750012,-0.027361304
3879,-0.027700396,-0.027216595
3880,-0.027649717,-0.027069649
3881,-0.027597759,-0.026920628
3882,-0.027544497,-0.026769947
3883,-0.02749046,-0.026617588
3884,-0.027436033,-0.02646376
3885,-0.027381632,-0.026309121
3886,-0.02732667,-0.026153306
3887,-0.027271772,-0.025996573
3888,-0.027217392,-0.025838874
3889,-0.027163481,-0.02568042
3890,-0.02711034,-0.025521463
3891,-0.027058054,-0.025362762
3892,-0.027007421,-0.025204398
3893,-0.026958339,-0.025046408
3894,-0.026911132,-0.024889132
3895,-0.026865872,-0.02473252
3896,-0.026822837,-0.024577444
3897,-0.026782362,-0.024423674
3898,-0.026744938,-0.02427085
3899,-0.02671055,-0.024119932
3900,-0.026679078,-0.023970826
3901,-0.026650133,-0.02382363
3902,-0.026624687,-0.023678677
3903,-0.02660258,-0.023536269
3904,-0.02658343,-0.023396024
3905,-0.026567787,-0.02325926
3906,-0.026555311,-0.023125848
3907,-0.026545998,-0.022995794
3908,-0.026539566,-0.022869736
3909,-0.026536398,-0.022747131
3910,-0.026536519,-0.022627968
3911,-0.02653971,-0.022512812
3912,-0.026546588,-0.022401873
3913,-0.026556809,-0.022295399
3914,-0.02657033,-0.02219317
3915,-0.026587147,-0.022096023
3916,-0.026607025,-0.022003971
3917,-0.026629813,-0.021916838
3918,-0.02665451,-0.02183508
3919,-0.026681168,-0.021758486
3920,-0.026709618,-0.021687785
3921,-0.02673973,-0.021622615
3922,-0.026771283,-0.021563035
3923,-0.026803996,-0.021509089
3924,-0.026837567,-0.021460926
3925,-0.02687181,-0.021418557
3926,-0.026906313,-0.021382043
3927,-0.026940672,-0.021351272
3928,-0.02697519,-0.021326417
3929,-0.027009265,-0.02130796
3930,-0.027042976,-0.02129606
3931,-0.027076086,-0.021290544
3932,-0.027108466,-0.021291224
3933,-0.027139746,-0.021297945
3934,-0.02716934,-0.021310946
3935,-0.027197339,-0.021330185
3936,-0.027223706,-0.021355417
3937,-0.027248394,-0.021386947
3938,-0.027270963,-0.021424783
3939,-0.02729141,-0.021468887
3940,-0.027309628,-0.02151921
3941,-0.027325826,-0.021575432
3942,-0.02733938,-0.021637468
3943,-0.027350089,-0.021705512
3944,-0.027358983,-0.021778796
3945,-0.027365686,-0.02185763
3946,-0.027370483,-0.021942036
3947,-0.027373476,-0.022030957
3948,-0.027374413,-0.022124913
3949,-0.027373256,-0.022223962
3950,-0.027370539,-0.022327557
3951,-0.0273666,-0.022435527
3952,-0.027361538,-0.022547645
3953,-0.02735539,-0.02266382
3954,-0.027348803,-0.02278373
3955,-0.02734216,-0.0229073
3956,-0.027335504,-0.023033729
3957,-0.027329272,-0.023162993
3958,-0.027323857,-0.023294782
3959,-0.02731959,-0.023428367
3960,-0.027316801,-0.023563676
3961,-0.027315883,-0.023700774
3962,-0.027316913,-0.02383919
3963,-0.027320167,-0.02397835
3964,-0.027326016,-0.024117837
3965,-0.027335199,-0.024257597
3966,-0.02734777,-0.02439718
3967,-0.027363697,-0.024535935
3968,-0.027383639,-0.024673339
3969,-0.027408496,-0.024808906
3970,-0.027437879,-0.024942772
3971,-0.027472297,-0.025073817
3972,-0.027511999,-0.025202386
3973,-0.027557261,-0.025328368
3974,-0.027608158,-0.025451422
3975,-0.027664715,-0.025571207
3976,-0.027727272,-0.025687281
3977,-0.027795704,-0.025799407
3978,-0.02787026,-0.025907302
3979,-0.027950544,-0.0260106
3980,-0.028036628,-0.026108745
3981,-0.028128313,-0.02620188
3982,-0.028225532,-0.026289592
3983,-0.028328437,-0.026371632
3984,-0.028436866,-0.026448106
3985,-0.028550943,-0.026519056
3986,-0.028670065,-0.026584499
3987,-0.02879354,-0.026643911
3988,-0.028921288,-0.026697436
3989,-0.029052796,-0.026745098
3990,-0.029187774,-0.02678702
3991,-0.029326184,-0.026822628
3992,-0.029467793,-0.0268527
3993,-0.029612573,-0.026877118
3994,-0.02975975,-0.026895903
3995,-0.0299084,-0.026909728
